Rating,Subject,Word,Naive,Language,word_length,Class,MeanFamiliarity
2,Mir,avocado,notNaive,notEnglish,long,plant,0
2,Mir,spider,notNaive,notEnglish,long,animal,0.6931472
1,Mir,pineapple,notNaive,notEnglish,long,plant,0
2,Mir,tomato,notNaive,notEnglish,long,plant,0
4,Wi,donkey,notNaive,English,long,animal,0
4,Wi,goose,notNaive,English,long,animal,1.7917595
2,Wi,owl,notNaive,English,short,animal,1.3862944
2,Wi,hedgehog,notNaive,English,long,animal,0
4,Wi,vulture,notNaive,English,long,animal,0
2,Wi,olive,notNaive,English,long,plant,1.0986123
4,Wi,carrot,notNaive,English,long,plant,0.6931472
4,Wi,kiwi,notNaive,English,short,plant,0
2,Wi,blackberry,notNaive,English,long,plant,0.6931472
0,Wi,blueberry,notNaive,English,long,plant,0
5,Wi,dolphin,notNaive,English,long,animal,0
2,Wi,melon,notNaive,English,long,plant,1.0986123
2,Wi,gull,notNaive,English,short,animal,1.6094379
6,Wi,squid,notNaive,English,long,animal,0
3,Wi,tomato,notNaive,English,long,plant,0
3,Wi,mushroom,notNaive,English,long,plant,0.6931472
2,Wi,dog,notNaive,English,short,animal,3.1354942
6,Wi,shark,notNaive,English,long,animal,0.6931472
8,Wi,elephant,notNaive,English,long,animal,0.6931472
3,Wi,orange,notNaive,English,long,plant,1.3862944
3,Wi,leek,notNaive,English,short,plant,0
6,Wi,lion,notNaive,English,short,animal,1.0986123
3,Wi,crocodile,notNaive,English,long,animal,0
3,Wi,pig,notNaive,English,short,animal,2.7725887
4,Wi,pineapple,notNaive,English,long,plant,0
2,Wi,swan,notNaive,English,short,animal,1.3862944
1,Wi,apricot,notNaive,English,long,plant,0
2,Wi,frog,notNaive,English,short,animal,2.0794415
1,Wi,lettuce,notNaive,English,long,plant,0
2,Wi,ant,notNaive,English,short,animal,1.3862944
1,Wi,cherry,notNaive,English,long,plant,0.6931472
0,Wi,clove,notNaive,English,long,plant,0
0,Wi,wasp,notNaive,English,short,animal,1.3862944
3,Wi,avocado,notNaive,English,long,plant,0
4,Wi,squirrel,notNaive,English,long,animal,0
3,Wi,bat,notNaive,English,short,animal,2.1972246
3,Wi,radish,notNaive,English,long,plant,0.6931472
2,Wi,butterfly,notNaive,English,long,animal,0
2,Wi,paprika,notNaive,English,long,plant,0
3,Wi,sheep,notNaive,English,long,animal,2.3025851
4,Wi,cat,notNaive,English,short,animal,2.7725887
5,Wi,reindeer,notNaive,English,long,animal,0
3,Wi,cucumber,notNaive,English,long,plant,0
3,Wi,bunny,notNaive,English,long,animal,0
4,Wi,snake,notNaive,English,long,animal,1.6094379
2,Wi,beetroot,notNaive,English,long,plant,0
4,Wi,moose,notNaive,English,long,animal,0
7,Wi,whale,notNaive,English,long,animal,1.0986123
1,Wi,pear,notNaive,English,short,plant,0
4,Wi,mole,notNaive,English,short,animal,1.0986123
5,Wi,monkey,notNaive,English,long,animal,0
3,Wi,gherkin,notNaive,English,long,plant,0
2,Wi,peanut,notNaive,English,long,plant,0.6931472
3,Wi,badger,notNaive,English,long,animal,0.6931472
1,Wi,potato,notNaive,English,long,plant,0
0,Wi,bee,notNaive,English,short,animal,1.7917595
6,Wi,camel,notNaive,English,long,animal,0.6931472
2,Wi,walnut,notNaive,English,long,plant,0
3,Wi,mouse,notNaive,English,long,animal,1.9459101
1,Wi,eggplant,notNaive,English,long,plant,0
4,Wi,tortoise,notNaive,English,long,animal,0
3,Wi,woodpecker,notNaive,English,long,animal,0
4,Wi,fox,notNaive,English,short,animal,1.7917595
5,Wi,magpie,notNaive,English,long,animal,0
4,Wi,banana,notNaive,English,long,plant,0
1,Wi,grape,notNaive,English,long,plant,1.0986123
1,Wi,almond,notNaive,English,long,plant,0
2,Wi,lemon,notNaive,English,long,plant,0.6931472
0,Wi,strawberry,notNaive,English,long,plant,0
3,Wi,goat,notNaive,English,short,animal,1.9459101
6,Wi,horse,notNaive,English,long,animal,3.3322045
3,Wi,broccoli,notNaive,English,long,plant,0
2,Wi,asparagus,notNaive,English,long,plant,0
3,Wi,apple,notNaive,English,long,plant,1.0986123
5,Wi,eagle,notNaive,English,long,animal,1.0986123
5,Wi,pigeon,notNaive,English,long,animal,1.0986123
1,Wi,chicken,notNaive,English,long,animal,1.0986123
1,Wi,spider,notNaive,English,long,animal,0.6931472
0,Wi,mustard,notNaive,English,long,plant,0
3,Wi,stork,notNaive,English,long,animal,0
4,Wi,beaver,notNaive,English,long,animal,0
5,Vi,donkey,notNaive,notEnglish,long,animal,0
5,Vi,goose,notNaive,notEnglish,long,animal,1.7917595
4,Vi,owl,notNaive,notEnglish,short,animal,1.3862944
2,Vi,hedgehog,notNaive,notEnglish,long,animal,0
3,Vi,vulture,notNaive,notEnglish,long,animal,0
1,Vi,olive,notNaive,notEnglish,long,plant,1.0986123
1,Vi,carrot,notNaive,notEnglish,long,plant,0.6931472
0,Vi,kiwi,notNaive,notEnglish,short,plant,0
1,Vi,blackberry,notNaive,notEnglish,long,plant,0.6931472
0,Vi,blueberry,notNaive,notEnglish,long,plant,0
5,Vi,dolphin,notNaive,notEnglish,long,animal,0
4,Vi,melon,notNaive,notEnglish,long,plant,1.0986123
4,Vi,gull,notNaive,notEnglish,short,animal,1.6094379
2,Vi,squid,notNaive,notEnglish,long,animal,0
3,Vi,tomato,notNaive,notEnglish,long,plant,0
2,Vi,mushroom,notNaive,notEnglish,long,plant,0.6931472
3,Vi,dog,notNaive,notEnglish,short,animal,3.1354942
4,Vi,shark,notNaive,notEnglish,long,animal,0.6931472
7,Vi,elephant,notNaive,notEnglish,long,animal,0.6931472
1,Vi,orange,notNaive,notEnglish,long,plant,1.3862944
1,Vi,leek,notNaive,notEnglish,short,plant,0
5,Vi,lion,notNaive,notEnglish,short,animal,1.0986123
6,Vi,crocodile,notNaive,notEnglish,long,animal,0
4,Vi,pig,notNaive,notEnglish,short,animal,2.7725887
3,Vi,pineapple,notNaive,notEnglish,long,plant,0
3,Vi,swan,notNaive,notEnglish,short,animal,1.3862944
2,Vi,apricot,notNaive,notEnglish,long,plant,0
2,Vi,frog,notNaive,notEnglish,short,animal,2.0794415
1,Vi,lettuce,notNaive,notEnglish,long,plant,0
2,Vi,ant,notNaive,notEnglish,short,animal,1.3862944
0,Vi,cherry,notNaive,notEnglish,long,plant,0.6931472
2,Vi,clove,notNaive,notEnglish,long,plant,0
1,Vi,wasp,notNaive,notEnglish,short,animal,1.3862944
1,Vi,avocado,notNaive,notEnglish,long,plant,0
1,Vi,squirrel,notNaive,notEnglish,long,animal,0
1,Vi,bat,notNaive,notEnglish,short,animal,2.1972246
2,Vi,radish,notNaive,notEnglish,long,plant,0.6931472
0,Vi,butterfly,notNaive,notEnglish,long,animal,0
0,Vi,paprika,notNaive,notEnglish,long,plant,0
5,Vi,sheep,notNaive,notEnglish,long,animal,2.3025851
4,Vi,cat,notNaive,notEnglish,short,animal,2.7725887
6,Vi,reindeer,notNaive,notEnglish,long,animal,0
2,Vi,cucumber,notNaive,notEnglish,long,plant,0
2,Vi,bunny,notNaive,notEnglish,long,animal,0
2,Vi,snake,notNaive,notEnglish,long,animal,1.6094379
1,Vi,beetroot,notNaive,notEnglish,long,plant,0
7,Vi,moose,notNaive,notEnglish,long,animal,0
8,Vi,whale,notNaive,notEnglish,long,animal,1.0986123
3,Vi,pear,notNaive,notEnglish,short,plant,0
2,Vi,mole,notNaive,notEnglish,short,animal,1.0986123
1,Vi,monkey,notNaive,notEnglish,long,animal,0
0,Vi,gherkin,notNaive,notEnglish,long,plant,0
0,Vi,peanut,notNaive,notEnglish,long,plant,0.6931472
2,Vi,badger,notNaive,notEnglish,long,animal,0.6931472
2,Vi,potato,notNaive,notEnglish,long,plant,0
1,Vi,bee,notNaive,notEnglish,short,animal,1.7917595
5,Vi,camel,notNaive,notEnglish,long,animal,0.6931472
0,Vi,walnut,notNaive,notEnglish,long,plant,0
2,Vi,mouse,notNaive,notEnglish,long,animal,1.9459101
1,Vi,eggplant,notNaive,notEnglish,long,plant,0
2,Vi,tortoise,notNaive,notEnglish,long,animal,0
2,Vi,woodpecker,notNaive,notEnglish,long,animal,0
4,Vi,fox,notNaive,notEnglish,short,animal,1.7917595
2,Vi,magpie,notNaive,notEnglish,long,animal,0
2,Vi,banana,notNaive,notEnglish,long,plant,0
0,Vi,grape,notNaive,notEnglish,long,plant,1.0986123
2,Vi,almond,notNaive,notEnglish,long,plant,0
2,Vi,lemon,notNaive,notEnglish,long,plant,0.6931472
2,Vi,strawberry,notNaive,notEnglish,long,plant,0
6,Vi,goat,notNaive,notEnglish,short,animal,1.9459101
5,Vi,horse,notNaive,notEnglish,long,animal,3.3322045
2,Vi,broccoli,notNaive,notEnglish,long,plant,0
0,Vi,asparagus,notNaive,notEnglish,long,plant,0
2,Vi,apple,notNaive,notEnglish,long,plant,1.0986123
2,Vi,eagle,notNaive,notEnglish,long,animal,1.0986123
2,Vi,pigeon,notNaive,notEnglish,long,animal,1.0986123
2,Vi,chicken,notNaive,notEnglish,long,animal,1.0986123
2,Vi,spider,notNaive,notEnglish,long,animal,0.6931472
1,Vi,mustard,notNaive,notEnglish,long,plant,0
4,Vi,stork,notNaive,notEnglish,long,animal,0
1,Vi,beaver,notNaive,notEnglish,long,animal,0
2,Ji,frog,notNaive,notEnglish,short,animal,2.0794415
1,Ji,beetroot,notNaive,notEnglish,long,plant,0
2,Ji,leek,notNaive,notEnglish,short,plant,0
4,Ji,owl,notNaive,notEnglish,short,animal,1.3862944
1,Ji,peanut,notNaive,notEnglish,long,plant,0.6931472
1,Ji,walnut,notNaive,notEnglish,long,plant,0
3,Ji,apple,notNaive,notEnglish,long,plant,1.0986123
0,Ji,spider,notNaive,notEnglish,long,animal,0.6931472
5,Ji,swan,notNaive,notEnglish,short,animal,1.3862944
1,Ji,butterfly,notNaive,notEnglish,long,animal,0
6,Ji,goat,notNaive,notEnglish,short,animal,1.9459101
6,Ji,fox,notNaive,notEnglish,short,animal,1.7917595
3,Ji,melon,notNaive,notEnglish,long,plant,1.0986123
6,Ji,donkey,notNaive,notEnglish,long,animal,0
1,Ji,asparagus,notNaive,notEnglish,long,plant,0
1,Ji,pigeon,notNaive,notEnglish,long,animal,1.0986123
2,Ji,bunny,notNaive,notEnglish,long,animal,0
1,Ji,clove,notNaive,notEnglish,long,plant,0
2,Ji,paprika,notNaive,notEnglish,long,plant,0
0,Ji,olive,notNaive,notEnglish,long,plant,1.0986123
7,Ji,horse,notNaive,notEnglish,long,animal,3.3322045
2,Ji,pineapple,notNaive,notEnglish,long,plant,0
6,Ji,moose,notNaive,notEnglish,long,animal,0
1,Ji,banana,notNaive,notEnglish,long,plant,0
1,Ji,lemon,notNaive,notEnglish,long,plant,0.6931472
7,Ji,lion,notNaive,notEnglish,short,animal,1.0986123
3,Ji,pig,notNaive,notEnglish,short,animal,2.7725887
1,Ji,grape,notNaive,notEnglish,long,plant,1.0986123
2,Ji,pear,notNaive,notEnglish,short,plant,0
2,Ji,mustard,notNaive,notEnglish,long,plant,0
1,Ji,ant,notNaive,notEnglish,short,animal,1.3862944
1,Ji,wasp,notNaive,notEnglish,short,animal,1.3862944
4,Ji,sheep,notNaive,notEnglish,long,animal,2.3025851
4,Ji,woodpecker,notNaive,notEnglish,long,animal,0
1,Ji,orange,notNaive,notEnglish,long,plant,1.3862944
5,Ji,vulture,notNaive,notEnglish,long,animal,0
0,Ji,strawberry,notNaive,notEnglish,long,plant,0
4,Ji,dog,notNaive,notEnglish,short,animal,3.1354942
3,Ji,chicken,notNaive,notEnglish,long,animal,1.0986123
2,Ji,mushroom,notNaive,notEnglish,long,plant,0.6931472
2,Ji,monkey,notNaive,notEnglish,long,animal,0
0,Ji,tomato,notNaive,notEnglish,long,plant,0
2,Ji,mole,notNaive,notEnglish,short,animal,1.0986123
3,Ji,badger,notNaive,notEnglish,long,animal,0.6931472
2,Ji,potato,notNaive,notEnglish,long,plant,0
1,Ji,snake,notNaive,notEnglish,long,animal,1.6094379
7,Ji,camel,notNaive,notEnglish,long,animal,0.6931472
2,Ji,radish,notNaive,notEnglish,long,plant,0.6931472
4,Ji,magpie,notNaive,notEnglish,long,animal,0
0,Ji,mouse,notNaive,notEnglish,long,animal,1.9459101
3,Ji,gull,notNaive,notEnglish,short,animal,1.6094379
6,Ji,crocodile,notNaive,notEnglish,long,animal,0
0,Ji,bee,notNaive,notEnglish,short,animal,1.7917595
2,Ji,almond,notNaive,notEnglish,long,plant,0
3,Ji,broccoli,notNaive,notEnglish,long,plant,0
3,Ji,carrot,notNaive,notEnglish,long,plant,0.6931472
2,Ji,gherkin,notNaive,notEnglish,long,plant,0
8,Ji,shark,notNaive,notEnglish,long,animal,0.6931472
1,Ji,avocado,notNaive,notEnglish,long,plant,0
1,Ji,blueberry,notNaive,notEnglish,long,plant,0
7,Ji,dolphin,notNaive,notEnglish,long,animal,0
3,Ji,cat,notNaive,notEnglish,short,animal,2.7725887
2,Ji,beaver,notNaive,notEnglish,long,animal,0
7,Ji,elephant,notNaive,notEnglish,long,animal,0.6931472
0,Ji,apricot,notNaive,notEnglish,long,plant,0
3,Ji,tortoise,notNaive,notEnglish,long,animal,0
4,Ji,goose,notNaive,notEnglish,long,animal,1.7917595
2,Ji,squid,notNaive,notEnglish,long,animal,0
2,Ji,lettuce,notNaive,notEnglish,long,plant,0
1,Ji,squirrel,notNaive,notEnglish,long,animal,0
1,Ji,cherry,notNaive,notEnglish,long,plant,0.6931472
6,Ji,whale,notNaive,notEnglish,long,animal,1.0986123
4,Ji,eagle,notNaive,notEnglish,long,animal,1.0986123
2,Ji,eggplant,notNaive,notEnglish,long,plant,0
0,Ji,hedgehog,notNaive,notEnglish,long,animal,0
4,Ji,kiwi,notNaive,notEnglish,short,plant,0
1,Ji,bat,notNaive,notEnglish,short,animal,2.1972246
0,Ji,blackberry,notNaive,notEnglish,long,plant,0.6931472
1,Ji,stork,notNaive,notEnglish,long,animal,0
6,Ji,reindeer,notNaive,notEnglish,long,animal,0
1,Ji,cucumber,notNaive,notEnglish,long,plant,0
4,An,pig,notNaive,English,short,animal,2.7725887
4,An,melon,notNaive,English,long,plant,1.0986123
6,An,lion,notNaive,English,short,animal,1.0986123
1,An,peanut,notNaive,English,long,plant,0.6931472
1,An,avocado,notNaive,English,long,plant,0
2,An,hedgehog,notNaive,English,long,animal,0
2,An,swan,notNaive,English,short,animal,1.3862944
2,An,mole,notNaive,English,short,animal,1.0986123
4,An,vulture,notNaive,English,long,animal,0
3,An,pineapple,notNaive,English,long,plant,0
0,An,broccoli,notNaive,English,long,plant,0
3,An,kiwi,notNaive,English,short,plant,0
2,An,mushroom,notNaive,English,long,plant,0.6931472
2,An,apricot,notNaive,English,long,plant,0
1,An,bunny,notNaive,English,long,animal,0
0,An,blackberry,notNaive,English,long,plant,0.6931472
3,An,snake,notNaive,English,long,animal,1.6094379
4,An,moose,notNaive,English,long,animal,0
5,An,fox,notNaive,English,short,animal,1.7917595
2,An,wasp,notNaive,English,short,animal,1.3862944
3,An,pigeon,notNaive,English,long,animal,1.0986123
4,An,goat,notNaive,English,short,animal,1.9459101
1,An,lemon,notNaive,English,long,plant,0.6931472
3,An,stork,notNaive,English,long,animal,0
2,An,grape,notNaive,English,long,plant,1.0986123
0,An,blueberry,notNaive,English,long,plant,0
3,An,leek,notNaive,English,short,plant,0
2,An,clove,notNaive,English,long,plant,0
2,An,eagle,notNaive,English,long,animal,1.0986123
1,An,tomato,notNaive,English,long,plant,0
3,An,squirrel,notNaive,English,long,animal,0
0,An,paprika,notNaive,English,long,plant,0
2,An,gull,notNaive,English,short,animal,1.6094379
7,An,elephant,notNaive,English,long,animal,0.6931472
1,An,bat,notNaive,English,short,animal,2.1972246
4,An,dog,notNaive,English,short,animal,3.1354942
2,An,cherry,notNaive,English,long,plant,0.6931472
7,An,horse,notNaive,English,long,animal,3.3322045
2,An,cat,notNaive,English,short,animal,2.7725887
2,An,lettuce,notNaive,English,long,plant,0
1,An,banana,notNaive,English,long,plant,0
6,An,whale,notNaive,English,long,animal,1.0986123
0,An,potato,notNaive,English,long,plant,0
2,An,woodpecker,notNaive,English,long,animal,0
5,An,dolphin,notNaive,English,long,animal,0
2,An,carrot,notNaive,English,long,plant,0.6931472
5,An,sheep,notNaive,English,long,animal,2.3025851
0,An,bee,notNaive,English,short,animal,1.7917595
2,An,goose,notNaive,English,long,animal,1.7917595
1,An,apple,notNaive,English,long,plant,1.0986123
2,An,ant,notNaive,English,short,animal,1.3862944
0,An,olive,notNaive,English,long,plant,1.0986123
2,An,mustard,notNaive,English,long,plant,0
0,An,almond,notNaive,English,long,plant,0
3,An,tortoise,notNaive,English,long,animal,0
0,An,mouse,notNaive,English,long,animal,1.9459101
2,An,spider,notNaive,English,long,animal,0.6931472
2,An,magpie,notNaive,English,long,animal,0
5,An,donkey,notNaive,English,long,animal,0
3,An,monkey,notNaive,English,long,animal,0
1,An,butterfly,notNaive,English,long,animal,0
2,An,strawberry,notNaive,English,long,plant,0
2,An,pear,notNaive,English,short,plant,0
6,An,camel,notNaive,English,long,animal,0.6931472
2,An,beaver,notNaive,English,long,animal,0
1,An,asparagus,notNaive,English,long,plant,0
1,An,frog,notNaive,English,short,animal,2.0794415
2,An,radish,notNaive,English,long,plant,0.6931472
0,An,walnut,notNaive,English,long,plant,0
7,An,reindeer,notNaive,English,long,animal,0
2,An,cucumber,notNaive,English,long,plant,0
1,An,badger,notNaive,English,long,animal,0.6931472
4,An,squid,notNaive,English,long,animal,0
1,An,orange,notNaive,English,long,plant,1.3862944
2,An,eggplant,notNaive,English,long,plant,0
3,An,chicken,notNaive,English,long,animal,1.0986123
5,An,shark,notNaive,English,long,animal,0.6931472
3,An,owl,notNaive,English,short,animal,1.3862944
0,An,gherkin,notNaive,English,long,plant,0
5,An,crocodile,notNaive,English,long,animal,0
2,An,beetroot,notNaive,English,long,plant,0
